ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,CONSTRUCTION_EQUIPMENT_PROVIDER_COMPANIES,PROJECT_FINANCING_COMPANIES,END_USER_COMPANIES,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
c69be86e-dd3d-413d-8459-36d369a5e81b,Hypergrid AI Data Center 21,da3a3e80-5373-11f0-856b-bd065fb7a39b,HyperGrid Data Center Campus,Announcement,Y,Y,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,"Fermi America, Hyundai E&C","Macquarie Asset Management, MVM EGI",,"89FQ+6PC Amarillo, Texas, USA",79068,48065,Carson County,Panhandle,54960.0,TX,Texas,US,United States,35.317142,-101.605225,5769.0,,400000.0,250.0,57.55,54.88,60.35,250.0,,,,2025-06-26,,,,2026-03-12,0.0,,2029-06-01,Aterio,98094d71-7688-49b8-9a5a-0a2443f3a8e3,Southwestern Public Service Co,17718.0,Public,XEL,XEL:US,NASDAQ:XEL,6b0bfc20-3ceb-4b9b-a50c-902a490a7db9,SPP,Southwest Power Pool,,,,"https://amarillotribune.org/2025/06/26/breaking-advanced-nuclear-energy-ai-campus-hypergrid-coming-to-amarillo/,https://www.world-nuclear-news.org/articles/fermi-america-hyundai-ec-team-up-for-texan-reactors,https://www.prnewswire.com/news-releases/fermi-america-and-mvm-egi-announce-water-saving-hybrid-cooling-agreement-for-worlds-largest-private-energy-grid-delivering-on-promises-made-to-protect-west-texas-water-resources-302628904.html,https://app.quotemedia.com/data/downloadFiling?webmasterId=102691&ref=319641038&type=PDF&cdn=4252e262ac8486a79e9ba109796598ab&formType=8-K&formDescription=Current+report+pursuant+to+Section+13+or+15%28d%29&dateFiled=2025-12-12&cik=2071778",https://maps.app.goo.gl/WxPuN2YZE7z1sT447,"https://www.nrc.gov/docs/ML2516/ML25169A396.pdf,https://www.tceq.texas.gov/assets/public/permitting/air/reports/applications/396274-ac.pdf",,High,"[2025-06-27 JR] BTM: To be powered in a mix of nuclear, gas, solar, battery storage; Additional Info: Fermi America behind this project
[2025-09-10 JR] Additional Info: Fermi America signed an MoU with Hyundai Engineering & Construction to plan and develop the nuclear component of its private grid, set to become the worldâ€™s largest AI-dedicated energy system.
[2026-01-28 AV] Additional Info: Activation date updated from 2029-09-01.",2025-06-27,2026-03-16,2026-04-01
0f981e6f-7ab2-4c04-814f-6615043f0e95,Karis Acquisitions DeKalb Project Building 1,48ad6670-c5a3-11f0-a02d-59d07397f0fa,Karis Acquisitions DeKalb Campus,Announcement,,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,,,"Peace Rd, DeKalb, IL",60115,17037,Dekalb County,Dekalb,,IL,Illinois,US,United States,41.894753,-88.72397,132.0,250000.0,250000.0,,49.36,47.07,51.76,49.36,,,,2024-07-22,,,,2026-02-03,0.0,2027-11-15,2027-12-15,,222a249b-639d-4c33-9bba-36724efea762,Commonwealth Edison Co,4110.0,Private (Part of Exelon Corp),EXC,EXC:US,NASDAQ:EXC,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",e84646c2-7438-4a4c-916e-953518bd940a,CE,Commonwealth Edison zone - PJM,https://www.stwnewspress.com/news/city-moves-forward-in-approval-process-for-possible-data-center-campus/article_b46b6616-460e-11ef-ad4a-ffec327049cd.html,https://maps.app.goo.gl/yH3cHrz6AdKfTxrB9,,,Medium,,2024-11-19,2026-03-20,2026-04-01
14ab4cf3-8f93-459f-8c24-88f3657d14ce,Beech Building 1,36b8805c-5d7c-4c47-ae82-0bd96b0c1928,New Albany Tech Park ,Announcement,,Y,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,,,"3026-3050 Co Hwy 26, Johnstown, OH 43031",43031,39089,Licking County,Johnstown,39340.0,OH,Ohio,US,United States,40.100773,-82.72356,,414725.0,414725.0,,60.64,57.83,63.59,60.64,,,,2023-01-26,,,,2026-01-23,0.0,,2027-03-30,Aterio,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006.0,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,"https://edocpub.epa.ohio.gov/publicportal/ViewDocument.aspx?docid=2151724,https://dis.puc.state.oh.us/CaseRecord.aspx?Caseno=25-0133&link=DIVA7",https://maps.app.goo.gl/frZPpbuBPo5NYYmF9,,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-09; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-01-20 JR] BTM: Fuel Cell Power; Additional Info: Proposed by AEP
[2025-07-23 JR] Additional Info: Originally identified as a data center, but it is now confirmed to be an Intel manufacturing facility under construction. Record updated to reflect correct project address.
[2025-11-12 JR] Construction: No construction visible; Additional Info: Activation date updated from 2026-03-30",2024-12-05,2026-03-20,2026-04-01
280072c8-9ac7-4ebb-984a-f978c6845713,Potomac Creek Data Center 2,4013bb90-7323-11f0-bdb4-f5958a56ba32,Potomac Creek Campus,Announcement,,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,,,"158 Musante Ln, Stafford, VA 22554, USA",22554,51179,Stafford County,Stafford,,VA,Virginia,US,United States,38.37449,-77.43672,99.0,,325000.0,,64.77,61.77,67.92,64.77,,,,2024-10-11,,,,2026-01-22,0.0,,2027-09-15,Developer,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://staffordcountyva.gov/government/departments_p-z/planning_and_zoning/long_range/rezonings,_cups,_comp_plan_amendments/development_review_meetings_new_applications.php",https://maps.app.goo.gl/cQ5VU87vHqqE2jyt6,https://cdn.staffordcountyva.gov/Planning%20and%20Zoning/Development%20Review%20Meetings-Applications/February%202025/Potomac%20Creek%20Rezoning/4%20-%20Generalized%20Development%20Plan%20(9-4-24)%20-%20Potomac%20Creek%20Campus.pdf,,Medium,"[2025-08-07] Additional Info: Elm Street Development behind this project, Project under review",2025-08-06,2026-03-20,2026-04-01
82b46cad-f34d-4c23-9397-9f681745f221,Project Cardinal Data Center 4,cf200f90-08d0-11f0-a8ef-3197c5e8f560,Project Cardinal Data Center Campus ,Announcement,,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,,,"10321 Galena Rd, Yorkville, IL 60560, USA",60560,17093,Kendall County,Yorkville,84038.0,IL,Illinois,US,United States,41.713676,-88.45592,1037.0,,172727.0,144.0,30.66,29.24,32.15,144.0,,,,2025-03-19,,,,2026-01-23,0.0,,2030-06-30,Provider,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",e84646c2-7438-4a4c-916e-953518bd940a,CE,Commonwealth Edison zone - PJM,https://www.yorkville.il.us/906/Project-Cardinal-Data-Center-Campus-Anne,https://maps.app.goo.gl/aw2FQT4epqWThHRHA,"https://www.yorkville.il.us/906/Project-Cardinal-Data-Center-Campus-Anne,https://www.yorkville.il.us/DocumentCenter/View/11734/Project-Cardinal-Site-Plan-82625?bidId=",,Medium,"[2025-03-24 JR] Additional Info: Galena & 47th, LLC, MPLIV10, LLC, Sanjay and Sameer Gupta, Dale L. Konicek, LLC, and The Konicek Family Limited Partnership Behind this project",2025-03-24,2026-03-20,2026-04-01
399ed007-2622-4fb6-96d4-77ada65c945c,Project Turbo - DC2,40187c20-79ea-11f0-b122-4bfc80ab2cb9,Project Turbo,Announcement,,,1200000000.0,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,,,"2400 O'Kelly Rd, Gainesville, GA 30507, USA  ",30507,13139,Hall County,Gainesville,31908.0,GA,Georgia,US,United States,34.22433,-83.78057,,300000.0,300000.0,,58.92,56.18,61.78,58.92,,,,2025-08-14,,,,2026-02-28,0.0,,2028-06-01,Aterio,435eef77-beb0-4620-9aae-8f86d110eb8c,Georgia Power Co,7140.0,Public,GPJA,GPB:US,NYSE:GPJA,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://www.bizjournals.com/atlanta/news/2025/08/14/hall-county-data-center.html,https://projectturbollc.com/,https://accesswdun.com/news/proposed-data-center-developers-host-town-hall-ahead-of-thursdays-commission-vote",https://maps.app.goo.gl/BfWYVC7FnQCvCCqm9,https://apps.dca.ga.gov/DRI/AppSummary.aspx?driid=4522,,Medium,"[2025-08-15 DP] Additional Info: Number of buildings and more details undisclosed
[2025-11-25 JR] Additional Info: Project scope updated to 3 buildings from 4",2025-08-15,2026-03-27,2026-04-01
82c17240-8266-4c85-ad58-c98311863505,Delaware Data Center 6,49ce17c0-5e60-11f0-a63f-3570276c3e86,Project Washington,Not Approved/Withdrawn,,,,00fee91b-e84a-40b8-bd70-5fe87d3d93bd,Company Not Disclosed,,Private,,,,,,Starwood Capital Group,,"J956+Q28 Bear, Delaware, USA ",19720,10003,New Castle County,New Castle,50800.0,DE,Delaware,US,United States,39.599567,-75.64486,580.0,500000.0,500000.0,72.0,72.0,68.58,75.59,72.0,,,,2025-07-09,,2026-02-04,2026-08-15,2026-02-13,0.0,,2028-04-15,Developer,fe2043ac-466c-4d77-a6f5-e48a2d5e4d13,Delmarva Power,5027.0,Public,EXC,EXC:US,NASDAQ:EXC,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",1cd4a7ea-9f74-498e-8e4f-292b3c0ff5b9,DPL,Delmarva Power null zone - PJM,"https://www.bizjournals.com/philadelphia/news/2025/07/09/data-center-delaware-new-castle-starwood-digital.html,https://www3.newcastlede.gov/project/details/default.aspx?ProjectKey=826803",https://maps.app.goo.gl/7dRGUEmuzgzjFgC17,"https://www3.newcastlede.gov/project/details/default.aspx?ProjectKey=826789,https://www3.newcastlede.gov/project/details/default.aspx?ProjectKey=826803,https://projwashington.com/wp-content/uploads/2025/11/Project-Washington-Overview.pdf",,Low,"[2025-07-11 DP] Additional Info: STARWOOD CAPITAL GROUP MANAGEMENT LLC is behind this project
[2026-03-02 JH] Additional Info: Project scope updated from 11 buildings to 10. The project status has been changed from announced to Not Approved Withdrawn because the state government has classified it as heavy polluting industry, so the likelihood has been changed to low.",2025-07-11,2026-03-20,2026-04-01
ffe8422d-2d52-4416-8fa7-6184cb57afb9,Red Oak III  Dallas/Fort Worth,6d4bd14d-c689-4793-82bc-dbcb6032d4c9,"Red Oak, Compass Campus",Active,,Y,,4d36f563-c7d0-41cd-b223-910670510228,Compass Datacenters,https://www.compassdatacenters.com/,Private,,,,Brookfield Infrastructure Partners L.P. ,,,Microsoft,"481 N Austin Boulevard, Red Oak, TX",75154,48139,Ellis County,Red Oak,61196.0,TX,Texas,US,United States,32.541523,-96.802216,600.0,244000.0,244000.0,,25.64,24.45,26.89,25.64,,,38.0,2019-05-14,,,2022-05-30,,,,2023-06-30,,14246342-1edf-4a4e-825c-0bf93f13d201,Oncor Electric Delivery Company LLC,44372.0,,,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",14cc320b-3a3d-47a9-83a4-e27eff5c1700,NCEN,ERCO - North Central,"https://www.compassdatacenters.com/news/compass-datacenters-begins-construction-on-75mw-data-center-campus-in-northern-virginia/,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php",https://maps.app.goo.gl/ZMZZkh9mAoLmYcnr8,https://www.tceq.texas.gov/assets/public/permitting/air/reports/applications/37072-ac.pdf,,,"[2025-09-11 DP] BTM: Speculation of an electrical generation system
[2026-01-07 JR] Additional Info: Tax Data suggest Microsoft is leasing this campus.
[2026-02-20 DS] Additional Info: Updated number of buildings in the campus from 11 to 10 based on the air permit.",2024-09-20,2026-03-20,2026-04-01
2c88b8b7-c829-4a1e-a80e-676f4f6e757b,Red Oak IV  Dallas/Fort Worth,6d4bd14d-c689-4793-82bc-dbcb6032d4c9,"Red Oak, Compass Campus",Active,,Y,,4d36f563-c7d0-41cd-b223-910670510228,Compass Datacenters,https://www.compassdatacenters.com/,Private,,,,Brookfield Infrastructure Partners L.P. ,,,Microsoft,"441 Austin Boulevard, Red Oak, TX",75154,48139,Ellis County,Red Oak,61196.0,TX,Texas,US,United States,32.544346,-96.80234,600.0,244000.0,244000.0,,25.64,24.45,26.89,25.64,,,36.0,2019-05-14,,,2023-08-30,,,2024-09-30,2024-10-30,Provider,14246342-1edf-4a4e-825c-0bf93f13d201,Oncor Electric Delivery Company LLC,44372.0,,,,,1fc90153-5419-4455-91f9-cee1dda4ed00,ERCOT,"Electric Reliability Council of Texas, Inc.",14cc320b-3a3d-47a9-83a4-e27eff5c1700,NCEN,ERCO - North Central,"https://www.compassdatacenters.com/news/compass-datacenters-begins-construction-on-75mw-data-center-campus-in-northern-virginia/,https://comptroller.texas.gov/taxes/data-centers/data-center-lists.php",https://maps.app.goo.gl/rqPHBDGVexa6n41o7,https://www.tceq.texas.gov/assets/public/permitting/air/reports/applications/37072-ac.pdf,,,"[2024-12-19 JR] Latest Satellite: 2024-02-18; Construction Status: Construction 60%; Estimated Active Date By: Microsoft; Additional Info: Occupied by Microsoft
[2025-01-07 JR] Additional Info: Stage Updated to Active
[2025-09-11 DP] BTM: Speculation of an electrical generation system
[2026-01-07 JR] Additional Info: Tax Data suggest Microsoft is leasing this campus.
[2026-02-20 DS] Additional Info: Updated number of buildings in the campus from 11 to 10 based on the air permit.",2024-09-20,2026-03-20,2026-04-01
9643ebc3-a6f9-426f-998f-1abc1c934f66,Dalton 2 - HPC Data Center ,2aad8770-05cf-11f0-ae2d-8b22d6e45096,Core Scientific Dalton Campus,Construction,,,,ddd8207f-ea0b-4aa7-925c-c3de48d0cda7,Core Scientific,https://corescientific.com/,Public,CORZ,CORZ:US,NASDAQ: CORZ,,,,CoreWeave,"2205 Industrial South Rd, Dalton, GA 30721, United States",30721,13313,Whitfield County,Dalton,21380.0,GA,Georgia,US,United States,34.697464,-84.941864,,250000.0,250000.0,145.0,37.07,35.35,38.87,145.0,,,,2025-01-06,,,,2026-02-20,0.2,,2027-03-31,Provider,,,,,,,,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://corescientific.com/high-density-data-centers/dalton-ga-dnn1-2/, https://newschannel9.com/news/local/ai-data-center-to-occupy-10-acres-in-dalton-residents-worry-about-noise-and-disruption?photo=2",https://maps.app.goo.gl/ZEXSQchSkdanB3HA7,,,High,"[2025-03-20 JR] Additional Info: Crypto data center converted to HPC Data Center
[2026-03-06 DS] Additional Info: Campus details updated following corrections. The number of buildings has been revised from 5 to 3, and the capacity has been adjusted to reflect the disclosed figures from Core Scientific. The stage for Building 2 has been updated from Active to Construction. The building is being leased to CoreWeave. The estimated activation date has also been updated.",2025-03-20,2026-03-17,2026-04-01
016a5328-50c1-4c65-bec6-14b56e528d5c,SV9 Santa Clara Data Center,4551a132-90ef-4f4d-a488-a107cc88d93b,CoreSite Santa Clara Campus,Active,Y,,,ae69b1cb-8978-4d09-8925-88054b9a64a6,CoreSite,https://www.coresite.com,Private,,,,American Tower,,,,"2915 Stender Way, Santa Clara, CA",95054,6085,Santa Clara County,Santa Clara,69084.0,CA,California,US,United States,37.37505,-121.969864,,240000.0,240000.0,34.0,27.96,26.66,29.32,34.0,12.1,,,2023-04-23,,,2023-05-01,,,,2025-07-01,Aterio,625b7686-055b-46e1-a5a4-4e3dcaf631b4,Pacific Gas & Electric Co.,14328.0,Public,PCG,PCG:US,NYSE:PCG,2950a9eb-39ef-4949-96bd-ecefbf7db624,CAISO,California Independent System Operator,9bbe5250-047e-4a37-8434-4cda4fceb9e5,PGAE,Pacific Gas and Electric,https://www.coresite.com/hubfs/621d381a1dcae640fbe934e1_CoreSite-SV9-Presale-Brochure.pdf?__hstc=222326596.27595b1e361c5e057cdcf378d33509c4.1727669434384.1727748559681.1727749699683.6&__hssc=222326596.29195.1727748559681&__hsfp=81399884&hsutk=27595b1e361c5e057cdcf378d33509c4&contentType=standard-page,https://maps.app.goo.gl/8WG2oDu7zDSTgVk76,,,,"[2024-12-19 JR] Latest Satellite: 2024-10-04; Construction Status: Construction 70%; Estimated Active Date By: Aterio; Additional Info: CoreSiteâ€™s SV9 data center is certified as part of the NVIDIA DGX-Ready Data Center program
[2025-07-04 JR] Construction: Building and equipment partially in place with active parking lot use; site appears operational but likely not at full capacity.",2024-11-19,2026-02-12,2026-04-01
10d5c18a-af45-40e9-8216-03b01736d628,DE3 Denver Data Center Building 3,6f8f4a79-89e7-426a-9b15-b4fb25e4bc41,"Denver DE3, Coresite Campus",Construction,Y,,,ae69b1cb-8978-4d09-8925-88054b9a64a6,CoreSite,https://www.coresite.com,Private,,,,American Tower,DPR Construction,"Stonepeak, American Tower",,"4900 Race St, Denver, CO, USA",80216,8031,Denver County,Denver,20000.0,CO,Colorado,US,United States,39.787563,-104.96175,,112000.0,112000.0,21.0,21.11,20.13,22.14,21.0,,,,2023-12-12,,,2024-03-01,2026-03-16,0.05,,2028-06-30,Aterio,e9461aa4-9d9f-4b2b-99f7-a98a4ddae350,Public Service Co of Colorado,15466.0,Public,XEL,XEL:US,NASDAQ:XEL,2b7577ed-7734-4df0-a6b1-d8289badb9de,PSCO,Public Service Company of Colorado,,,,https://www.coresite.com/hubfs/CoreSite-Presale-DE3.pdf,https://maps.app.goo.gl/Dcren5WmhzmPzw4s9,,,High,"[2024-12-19 JR] Latest Satellite: 2024-11-10; Construction Status: Site Preparation; Estimated Active Date By: Aterio; Additional Info: This is a joint venture with Stonepeak that will own 85% of DE3
[2025-10-30 DP] Construction: No visible changes since the last satellite image from 2025-10-2.
[2025-12-15 FC] Construction: No visible change in latest satellite image; Additional Info: Updating estimated activation date from 2026-05-31. Updated data sheet URL. Adding Stonepeak, DPR Construction and Xcel Energy as involved companies.
[2026-02-19 AV] Construction: No progress in construction, the area is being used as a parking lot. Additional Info: Activation Date updated from 2027-06-30 to Q2 2028.",2024-11-19,2026-03-19,2026-04-01
6e819526-9e02-4921-8fc1-c4b6737120e9,Kincora Data Center,,,Announcement,,,,b3de30b8-60e5-4243-b865-f77708cb01f2,Corscale,https://corscale.com/,Private,,,,Patrinely Group,,,,"45950 Russell Branch Pkwy, Sterling, VA ",20166,51107,Loudoun County,Sterling,75376.0,VA,Virginia,US,United States,39.037174,-77.435265,,,,,,,,,,,,2022-02-22,,,,2025-11-13,0.0,,2027-08-31,Aterio,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.datacenterfrontier.com/hyperscale/article/11427580/corscale-launches-its-data-center-platform-with-northern-virginia-campus,https://maps.app.goo.gl/EqdEeZdqsiy63ohy7,,,Medium,"[2024-12-19 JR] Latest Satellite: 2024-11-02; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Project Delayed
[2025-09-18 YK] Additional Info: Activation Date Updated.",2024-11-19,2026-03-20,2026-04-01
24ec6395-3dbd-4858-8d0e-61e933fc4a2b,Gainesville Crossing Building 1,8d833c08-4e23-4ff7-96dd-c336620315da,"Gainesville, Corescale Campus",Active,,,,b3de30b8-60e5-4243-b865-f77708cb01f2,Corscale,https://corscale.com/,Private,,,,Patrinely Group,,,,"13760 University Blvd, Gainesville, VA ",20155,51153,Prince William County,Gainesville,30176.0,VA,Virginia,US,United States,38.802563,-77.58256,130.0,470000.0,470000.0,72.0,54.38,51.85,57.02,72.0,,,64.0,,,,2021-10-01,,,2024-04-30,2024-05-01,,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://corscale.com/press-releases/corscale-begins-construction-on-its-second-building-at-gainesville-crossing-campus/,https://maps.app.goo.gl/FyRWQMNZNPjr5ueQ7,,,,,2024-07-01,2026-03-20,2026-04-01
7bc58e79-d3bb-4943-bdb0-c0587fba5b27,CHI4 Chicago Aurora Data Center 1,af2950e8-4e38-4753-ba57-5745a964fcb2,"Aurora 1, CyrusOne Campus",Active,,,,e4c9daa2-cda6-420e-aa0d-3af89c5d7fec,CyrusOne,https://www.cyrusone.com,Private,,,,KKR,,,,"Illinois Prairie Path - Batavia Spur, Aurora, IL, USA",60502,17043,Dupage County,Aurora,3012.0,IL,Illinois,US,United States,41.80247,-88.24756,,411175.0,411175.0,,50.0,47.72,52.4,50.0,,,22.0,2024-10-02,,,2024-10-15,2026-02-11,1.0,2026-01-31,2026-02-11,Aterio,222a249b-639d-4c33-9bba-36724efea762,Commonwealth Edison Co,4110.0,Private (Part of Exelon Corp),EXC,EXC:US,NASDAQ:EXC,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",e84646c2-7438-4a4c-916e-953518bd940a,CE,Commonwealth Edison zone - PJM,"https://www.cyrusone.com/resources/press-releases/cyrusone-breaks-ground-on-new-data-center-in-aurora
-https://www.cyrusone.com/media-coverage-press-releases/cyrusone-breaks-ground-on-new-data-center-in-aurora
https://gov-pritzker-newsroom.prezly.com/gov-pritzker-celebrates-new-cyrusone-data-center-groundbreaking",https://maps.app.goo.gl/KwyGikXa8fH5X4Vr5,,,,"[2024-12-19 JR] Latest Satellite: 2024-08-26; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-06-27 JR] Construction: Roof installation is partially complete; structural work progressing across different sections. Equipment staging and groundwork visible.
[2025-11-10 DP] Construction: Roof completed, generator and cooling equipment in place, crane work visible outside the building; Additional Info: Activation Date updated from 2025-11-30; Facility Space and Critical IT updated.
[2026-01-08 DS] Additional Info: Waiting for more recent Satellite Imagery to Confirm Activation.
[2026-01-19 DS] Construction: Exterior site work still pending, parking lot looks unfinished, most likely in/near commissioning phase; Additional Info: Updated activation date from 2025-12-15.
[2026-02-26 SQ] Construction: There is a lot of activity in the parking lot which suggest the activation of the building. Additional Info: Stage updated to Active.",2024-11-19,2026-03-20,2026-04-01
b11101b1-7c35-48eb-acb0-8feb6aeb7a66,PHX9 - Phoenix Data Center,f3672a71-2215-40ca-bba8-f8f845647bc1,"Chandler, CyrusOne Campus",Announcement,,,,e4c9daa2-cda6-420e-aa0d-3af89c5d7fec,CyrusOne,https://www.cyrusone.com,Private,,,,KKR,,,,"2335 South Ellis Street, Chandler, AZ, USA",85286,4013,Maricopa County,Chandler,12000.0,AZ,Arizona,US,United States,33.273266,-111.88338,85.0,,,36.0,,,,36.0,,,,,,,,2026-01-16,0.1,2027-04-01,2027-05-01,Aterio,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project,,,,https://www.cyrusone.com/data-centers/north-america/arizona/phx1-phx8-phoenix,https://maps.app.goo.gl/aN1jcWrJ3CfMMR9c8,,,Low,"[2024-12-19 JR] Latest Satellite: 2024-11-14; Construction Status: Site Preparation; Estimated Active Date By: Aterio
[2025-11-20 DS] Additional Info: Updated the activation date since there's no construction activity on-ground.",2024-11-19,2026-03-20,2026-04-01
2f0d4f13-1841-49a9-ae8a-5954132c1e64,PHX1- Phoenix Data Center,f3672a71-2215-40ca-bba8-f8f845647bc1,"Chandler, CyrusOne Campus",Active,,,,e4c9daa2-cda6-420e-aa0d-3af89c5d7fec,CyrusOne,https://www.cyrusone.com,Private,,,,KKR,,,,"2335 South Ellis Street, Chandler, AZ, USA",85286,4013,Maricopa County,Chandler,12000.0,AZ,Arizona,US,United States,33.270977,-111.881775,85.0,101470.0,101470.0,,8.24,7.86,8.64,8.24,,,8.0,,,,2012-06-01,,,,2013-04-01,,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project,,,,https://www.cyrusone.com/data-centers/north-america/arizona/phx1-phx8-phoenix,https://maps.app.goo.gl/dcCEmLPcWMvmdGQ56,,,,,2024-07-01,2026-03-20,2026-04-01
