"Plant.Code","huc_12","YEAR","Plant.Name","County","State","Name.of.Water.Source","coolingType","ModelType","Plant.level_dom_fuel","general_mover","Net.Generation.Year.To.Date","cu_mgd","cu_lower_mgd","cu_upper_mgd","wd_mgd","wd_lower_mgd","wd_upper_mgd"
55382,"031501010504",2017,"Thomas A Smith Energy Facility","Murray","GA","Municipality","Recirculating Tower","tower","gas","NGCC",6427200,3.59215546812164,2.94556748385974,4.23874345238353,5.02901765537029,3.31376341934221,8.47748690476707
55386,"030501100303",2017,"Columbia Energy Center (SC)","Calhoun","SC","Congaree River (Indirectly)","Recirculating Tower","tower","gas","NGCC",1676278.34,0.308292027540664,0.252799462583345,0.363784592497984,0.43160883855693,0.284399395406263,0.727569184995968
55393,"180500030202",2017,"Metcalf Energy Center","Santa Clara","CA","San Jose Municipality","Recirculating Tower","tower","gas","NGCC",2081822,1.30369004799037,1.06902583935211,1.53835425662864,1.82516606718652,1.20265406927112,3.07670851325728
55397,"050400041104",2017,"Washington Energy Facility","Washington","OH","Muskingum River","Recirculating Tower","tower","gas","NGCC",4034992,1.91386508110837,1.56936936650886,2.25836079570788,2.67941111355172,1.76554053732247,4.51672159141575
55400,"180300121204",2017,"Elk Hills Power LLC","Kern","CA","West Kern Water District","Recirculating Tower","tower","gas","NGCC",3805944,1.52324494552694,1.24906085533209,1.79742903572179,2.13254292373771,1.4051934622486,3.59485807144357
55404,"080702020801",2017,"Carville Energy LLC","Iberville","LA","Mississippi River","Recirculating Tower","tower","gas","NGCC",3102168,1.04184201799469,0.854310454755643,1.22937358123373,1.45857882519256,0.961099261600099,2.45874716246746
55406,"030601090305",2017,"Effingham County Power Project","Effingham","GA","Municipality","Recirculating Tower","tower","gas","NGCC",2448066,1.3622896909384,1.11707754656949,1.60750183530731,1.90720556731376,1.25671223989067,3.21500367061462
55411,"031501090406",2017,"Hillabee Energy Center","Tallapoosa","AL","Municipality","Recirculating Tower","tower","gas","NGCC",3057248,1.60673678141232,1.31752416075811,1.89594940206654,2.24943149397725,1.48221468085287,3.79189880413308
55412,"031001010102",2017,"Osprey Energy Center Power Plant","Polk","FL","Wells, Municipality","Recirculating Tower","tower","gas","NGCC",1801140,1.09920879408956,0.901351211153436,1.29706637702568,1.53889231172538,1.01402011254762,2.59413275405135
55418,"080401020105",2017,"Hot Spring Generating Facility","Hot Spring","AR","Ouachita River","Recirculating Tower","tower","gas","NGCC",3448624,1.87072228901996,1.53399227699636,2.20745230104355,2.61901120462794,1.72574131162091,4.4149046020871
55439,"020802040502",2017,"Tenaska Virginia Generating Station","Fluvanna","VA","James River","Recirculating Tower","tower","gas","NGCC",6038534,2.92728492473596,2.40037363828348,3.45419621118843,4.09819889463034,2.70042034306892,6.90839242237685
55440,"031502010902",2017,"Tenaska Central Alabama Generating Stn","Autauga","AL","Alabama River","Recirculating Tower","tower","gas","NGCC",4671300,2.60100454040819,2.13282372313472,3.06918535768166,3.64140635657147,2.39942668852655,6.13837071536333
55451,"080302010601",2017,"Magnolia Power Plant","Benton","MS","Wells","Recirculating Tower","tower","gas","NGCC",5144767,2.68230939459859,2.19949370357085,3.16512508562634,3.75523315243803,2.4744304165172,6.33025017125268
55455,"150701040708",2017,"Red Hawk","Maricopa","AZ","Municipality","Recirculating Tower","tower","gas","NGCC",4396306,3.18133673768649,2.60869612490292,3.75397735047006,4.45387143276109,2.93478314051579,7.50795470094012
55457,"110902020303",2017,"McClain Energy Facility","McClain","OK","Oklahoma/Moore Municipality W","Recirculating Tower","tower","gas","NGCC",3713104,1.78943029425589,1.46733284128983,2.11152774722194,2.50520241195824,1.65074944645105,4.22305549444389
55463,"111003030201",2017,"Redbud Power Plant","Oklahoma","OK","Municipality","Recirculating Tower","tower","gas","NGCC",5225805,2.8535693697971,2.33992688323362,3.36721185636058,3.99499711771594,2.63241774363782,6.73442371272116
55464,"120401040703",2017,"Deer Park Energy Center","Harris","TX","Municipality-CIWA","Recirculating Tower","tower","gas","NGCC",6732275,1.48257246445511,1.21570942085319,1.74943550805702,2.07560145023715,1.36767309845984,3.49887101611405
55467,"080402070201",2017,"Ouachita","Ouachita","LA","Ouachita River","Recirculating Tower","tower","gas","NGCC",4160061,2.3991377795348,1.96729297921854,2.83098257985107,3.35879289134872,2.21320460162085,5.66196515970213
55480,"120301060502",2017,"Forney Energy Center","Kaufman","TX","Duck Creek Water Treatment","Recirculating Tower","tower","gas","NGCC",9685471,5.46548013887698,4.48169371387912,6.44926656387484,7.65167219442777,5.04190542811401,12.8985331277497
55481,"150701040708",2017,"Mesquite Generating Station Block 2","Maricopa","AZ","Wells","Recirculating Tower","tower","gas","NGCC",2961647,2.16432039277694,1.77474272207709,2.55389806347679,3.03004854988772,1.99658556233673,5.10779612695359
55482,"170701060304",2017,"Goldendale Generating Station","Klickitat","WA","Municipal (City of Goldendale)","Complex","complex","gas","NGCC",1076003,0.300824511487132,0,0.591621539258026,0.421154316081985,0,1.18324307851605
55501,"111401030302",2017,"Kiamichi Energy Facility","Pittsburg","OK","Lake Eufala","Recirculating Tower","tower","gas","NGCC",3144158,1.92924794058341,1.58198331127839,2.27651256988842,2.70094711681677,1.77973122518819,4.55302513977684
55502,"050902030304",2017,"Lawrenceburg Power, LLC","Dearborn","IN","Tanners Creek","Recirculating Tower","tower","gas","NGCC",7210847,3.44818236214757,2.82750953696101,4.06885518733413,4.82745530700659,3.18094822908113,8.13771037466826
55503,"050400040809",2017,"Waterford Power, LLC","Washington","OH","Muskingum River","Recirculating Tower","tower","gas","NGCC",6000227,2.73504138349898,2.24273393446916,3.22734883252879,3.82905793689857,2.52307567627781,6.45469766505758
55516,"050200050503",2017,"Fayette Energy Facility","Fayette","PA","Monongahela River","Recirculating Tower","tower","gas","NGCC",4082588,1.9404832132419,1.59119623485836,2.28977019162544,2.71667649853866,1.79009576421565,4.57954038325088
55518,"180902080706",2017,"High Desert Power Plant","San Bernardino","CA","Municipality","Recirculating Tower","tower","gas","NGCC",2168001,1.46204946473898,1.19888056108597,1.725218368392,2.04686925063457,1.34874063122171,3.450436736784
55524,"020503061709",2017,"York Energy Center","York","PA","Conowingo Pool","Recirculating Tower","tower","gas","NGCC",1590271,1.05751031264798,0.867158456371342,1.24786216892461,1.48051443770717,0.97555326341776,2.49572433784923
55545,"121102080200",2017,"Hidalgo Energy Center","Hidalgo","TX","City Of McAllen","Recirculating Tower","tower","gas","NGCC",2344830,1.48458711438549,1.2173614337961,1.75181279497488,2.07842196013969,1.36953161302062,3.50362558994976
55620,"080402070201",2017,"Perryville Power Station","Ouachita","LA","Bayou Bartholemew","Recirculating Tower","tower","gas","NGCC",1729142,1.0506092931507,0.861499620383571,1.23971896591782,1.47085301041097,0.969187072931517,2.47943793183564
55641,"070900021502",2017,"Riverside Energy Center","Rock","WI","Wells","Recirculating Tower","tower","gas","NGCC",1279658,0.629450694629971,0.516149569596576,0.742751819663366,0.881230972481959,0.580668265796148,1.48550363932673
55656,"180300030901",2017,"Pastoria Energy Facility, LLC","Kern","CA","Wheeler Ridge Maricopa Water","Recirculating Tower","tower","gas","NGCC",3875841,2.19130331868344,1.79686872132042,2.58573791604646,3.06782464615682,2.02147731148548,5.17147583209292
55661,"010600031001",2017,"Essential Power Newington LLC","Rockingham","NH","Piscataqua River","Recirculating Tower","tower","gas","NGCC",835235,0.457383315029995,0.375054318324596,0.539712311735394,0.640336641041993,0.42193610811517,1.07942462347079
55664,"120100020706",2017,"Harrison County Power Project","Harrison","TX","City Of Longview","Recirculating Tower","tower","gas","NGCC",1992838,1.18299759207598,0.970058025502302,1.39593715864965,1.65619662890637,1.09131527869009,2.79187431729931
55667,"020401050603",2017,"Lower Mount Bethel Energy","Northampton","PA","Delaware River","Recirculating Tower","tower","gas","NGCC",3218755,1.58654185925713,1.30096432459085,1.87211939392341,2.22115860295998,1.4635848651647,3.74423878784683
55690,"020401060811",2017,"Bethlehem Power Plant","Northampton","PA","Lehigh River","Recirculating Tower","tower","gas","NGCC",4797668,3.08521623220634,2.5298773104092,3.64055515400348,4.31930272508888,2.84611197421035,7.28111030800697
55694,"031800011102",2017,"Quantum Choctaw Power LLC","Choctaw","MS","Deep Wells","Recirculating Tower","tower","gas","NGCC",3193042,1.74691817267061,1.4324729015899,2.06136344375133,2.44568544173886,1.61153201428864,4.12272688750265
55700,"170800030602",2017,"Mint Farm Generating Station","Cowlitz","WA","Wells","Recirculating Tower","tower","gas","NGCC",878516,0.467869161159722,0.383652712150972,0.552085610168473,0.655016825623612,0.431609301169844,1.10417122033695
55701,"041000111301",2017,"Fremont Energy Center","Sandusky","OH","Municipality","Recirculating Tower","tower","gas","NGCC",3050704,1.55344612548714,1.27382582289946,1.83306642807483,2.174824575682,1.43305405076189,3.66613285614966
55708,"120200040506",2017,"Nacogdoches Power","Nacogdoches","TX","Lake Striker","Recirculating Tower","tower","biomass","ST",84795,0.152735732181389,0.125243300388739,0.180228163974039,0.213830025053945,0.140898712937332,0.360456327948078
55710,"050100090304",2017,"Allegheny Energy Units 3 4 & 5","Allegheny","PA","Allegheney River","Recirculating Tower","tower","gas","NGCC",3820013,1.91591429703319,1.57104972356722,2.26077887049916,2.68228001584647,1.76743093901312,4.52155774099833
55714,"080401020101",2017,"Magnet Cove","Hot Spring","AR","Ouachita River","Recirculating Tower","tower","gas","NGCC",1384183,0.730375354189448,0.598907790435348,0.861842917943549,1.02252549586523,0.673771264239766,1.7236858358871
55736,"050901030105",2017,"Hanging Rock Energy Facility","Lawrence","OH","Ohio River","Recirculating Tower","tower","gas","NGCC",7835592,3.79644937357535,3.11308848633179,4.47981026081892,5.31502912300549,3.50222454712326,8.95962052163783
55748,"180500030305",2017,"Los Esteros Critical Energy Center","Santa Clara","CA","Municipality","Recirculating Tower","tower","gas","NGCC",225507,0.18509173375272,0.151775221677231,0.21840824582821,0.259128427253809,0.170747124386885,0.43681649165642
55749,"100800150704",2017,"Hardin Generator Project","Big Horn","MT","Bighorn River","Recirculating Tower","tower","coal","ST",118345,0.162221717684423,0.133021808501227,0.19142162686762,0.227110404758193,0.149649534563881,0.382843253735239
55801,"020402020607",2017,"Marcus Hook Energy LP","Delaware","PA","Delaware River","Recirculating Tower","tower","gas","NGCC",5442321,2.67162104170102,2.19072925419483,3.1525128292072,3.74026945838142,2.46457041096919,6.3050256584144
55818,"171100190302",2017,"Frederickson Power LP","Pierce","WA","Municipality","Recirculating Tower","tower","gas","NGCC",931446,0.419612560503001,0.344082299612461,0.495142821393541,0.587457584704201,0.387092587064018,0.990285642787082
55821,"030801011003",2017,"Curtis H Stanton Energy Center","Orange","FL","Stanton Energy Center","Recirculating Tower","tower","gas","NGCC",1482792,0.965198052342831,0.791462402921121,1.13893370176454,1.35127727327996,0.890395203286261,2.27786740352908
55835,"101900030803",2017,"Rocky Mountain Energy Center","Weld","CO","Wells","Recirculating Tower","tower","gas","NGCC",1975431,1.27002392104898,1.04141961526016,1.49862822683779,1.77803348946857,1.17159706716768,2.99725645367558
55853,"180702020306",2017,"Inland Empire Energy Center","Riverside","CA","Eastern Muni Water District","Recirculating Tower","tower","gas","NGCC",381176,0.219194809914653,0.179739744130016,0.258649875699291,0.306872733880514,0.202207212146268,0.517299751398582
55856,"071402040302",2017,"Prairie State Generating Station","St Clair","IL","Kaskaskia River","Recirculating Tower","tower","coal","ST",10810692,11.1517282770107,9.14441718714878,13.1590393668726,15.612419587815,10.2874693355424,26.3180787337453
55927,"030601090305",2017,"Jasper","Jasper","SC","Municipality","Recirculating Tower","tower","gas","NGCC",5482931,3.27885323599293,2.6886596535142,3.86904681847166,4.5903945303901,3.02474211020348,7.73809363694331
55965,"031300020408",2017,"Wansley Combined Cycle","Heard","GA","Chattahoochee River","Recirculating Tower","tower","gas","NGCC",8707877,4.24937841962325,3.48449030409107,5.01426653515544,5.94912978747256,3.92005159210245,10.0285330703109
55970,"180400130703",2017,"Cosumnes","Sacramento","CA","Unavailable","Recirculating Tower","tower","gas","NGCC",3192303,1.51654371934257,1.24356584986091,1.78952158882424,2.1231612070796,1.39901158109353,3.57904317764848
55977,"140801041006",2017,"Bluffview","San Juan","NM","Municipality","Recirculating Tower","tower","gas","NGCC",417712,0.275383418615583,0.225814403264778,0.324952433966388,0.385536786061817,0.254041203672876,0.649904867932777
55985,"180703030402",2017,"Palomar Energy","San Diego","CA","Municipality","Recirculating Tower","tower","gas","NGCC",2517137,1.36827343982314,1.12198422065497,1.6145626589913,1.91558281575239,1.26223224823684,3.22912531798261
55990,"041100030105",2017,"Ashtabula","Ashtabula","OH","Lake Erie","Recirculating Tower","tower","gas","NGCC",124165.11,0,0,0,0,0,0
56026,"180500030306",2017,"Donald Von Raesfeld Power Plant","Santa Clara","CA","City Reclaimed Water","Recirculating Tower","tower","gas","NGCC",642620,0.489836753705829,0.40166613803878,0.578007369372879,0.685771455188161,0.451874405293628,1.15601473874576
56031,"040302040402",2017,"Fox Energy Center","Outagamie","WI","Heart of the Valley Metropolit","Recirculating Tower","tower","gas","NGCC",3116451,1.29200672755865,1.05944551659809,1.5245679385192,1.80880941858211,1.19187620617285,3.04913587703841
56041,"180701050401",2017,"Malburg","Los Angeles","CA","Municipality","Recirculating Tower","tower","gas","NGCC",694038,0.50920169258893,0.417545387922922,0.600857997254937,0.712882369624502,0.469738561413288,1.20171599450987
56046,"180701050208",2017,"Magnolia Power Project","Los Angeles","CA","Municipality","Recirculating Tower","tower","gas","NGCC",1429737,0.84357030228407,0.691727647872938,0.995412956695203,1.1809984231977,0.778193603857055,1.99082591339041
56068,"040400020101",2017,"Elm Road Generating Station","Milwaukee","WI","Lake Michigan","Once-through fresh","lake","multi-fuel","ST",7387655,5.43682903991284,4.24072665113201,6.63293142869366,580.582898132299,263.684957248839,4366.14600268951
56078,"180400020205",2017,"Walnut Energy Center","Stanislaus","CA","Reclaim Water","Recirculating Tower","tower","gas","NGCC",1125490,0.774103377586383,0.634764769620834,0.913441985551931,1.08374472862094,0.714110365823438,1.82688397110386
56104,"070200071102",2017,"Mankato Energy Center","Blue Earth","MN","City of Mankato POTW","Recirculating Tower","tower","gas","NGCC",696663,0.388510023508435,0.318578219276916,0.458441827739953,0.543914032911809,0.358400496686531,0.916883655479906
56119,"020301050507",2017,"Middlesex Generating Facility","MIDDLESEX","NJ","Edward J. Patten Wastewater Pl","Once-through fresh","river","gas","NGCC",102750,0.00294886504975197,0.00230011473880653,0.0035976153606974,0.384872919782872,0.174212693535694,2.92864893395576
56150,"030601090305",2017,"McIntosh Combined Cycle Facility","Effingham","GA","Savannah River","Recirculating Tower","tower","gas","NGCC",8930974,4.54045456878315,3.72317274640218,5.35773639116411,6.35663639629641,4.18856933970245,10.7154727823282
56164,"070400020601",2017,"Faribault Energy Park","Rice","MN","Wells","Recirculating Tower","tower","gas","NGCC",641609,0.329206758052354,0.26994954160293,0.388463974501777,0.460889461273295,0.303693234303296,0.776927949003554
56177,"160202020603",2017,"Nebo Power Station","Utah","UT","Municipality","Recirculating Tower","tower","gas","NGCC",344588,0.290077150152379,0.237863263124951,0.342291037179807,0.406108010213331,0.26759617101557,0.684582074359614
56188,"020302020406",2017,"Pinelawn Power LLC","Suffolk","NY","suffolk county water authority","Recirculating Tower","tower","gas","NGCC",126060,0.0990981580191579,0.0812604895757095,0.116935826462606,0.138737421226821,0.0914180507726732,0.233871652925213
56224,"160401050804",2017,"TS Power Plant","Eureka","NV","Wells","Recirculating Tower","tower","coal","ST",967831,1.32618945232621,1.0874753509075,1.56490355374493,1.8566652332567,1.22340976977093,3.12980710748987
56227,"170800030407",2017,"Port Westward","Columbia","OR","Columbia River","Recirculating Tower","tower","gas","NGCC",2130896,0.922161070107583,0.756172077488218,1.08815006272695,1.29102549815062,0.850693587174245,2.17630012545389
56237,"160202010803",2017,"Lake Side Power Plant","Utah","UT","Wells","Recirculating Tower","tower","gas","NGCC",5407069,3.23150657826651,2.64983539417854,3.81317776235448,4.52410920957311,2.98106481845085,7.62635552470896
56259,"020200060305",2017,"Empire Generating Co LLC","Rensselaer","NY","Municipality","Recirculating Tower","tower","gas","NGCC",2366444,1.26069857569466,1.03377283206962,1.48762431931969,1.76497800597252,1.16299443607832,2.97524863863939
56298,"180201610302",2017,"Roseville Energy Park","Placer","CA","Municipality/recycled water","Recirculating Tower","tower","gas","NGCC",24923,0.0435782005647885,0.0357341244631266,0.0514222766664504,0.0610094807907039,0.0402008900210174,0.102844553332901
56319,"101202010503",2017,"Wygen 2","Campbell","WY","Wells","Complex","complex","coal","ST",745363,0.0575472609307014,0,1.35811535796455,0.0805661653029819,0,2.71623071592911
56349,"120800050402",2017,"Quail Run Energy Center","Ector","TX","Texland Great Plants Water Sup","Recirculating Tower","tower","gas","NGCC",494549,0.456856504414629,0.374622333619996,0.539090675209262,0.63959910618048,0.421450125322495,1.07818135041852
56350,"120903020203",2017,"Colorado Bend Energy Center","Wharton","TX","Wells","Recirculating Tower","tower","gas","NGCC",2165276,1.8173657978195,1.49023995421199,2.14449164142701,2.5443121169473,1.67651994848849,4.28898328285402
56356,"180702030804",2017,"Clearwater Power Plant","Riverside","CA","Municipality","Recirculating Tower","tower","gas","NGCC",25908,0.013790498690117,0.0113082089258959,0.016272788454338,0.0193066981661638,0.0127217350416329,0.0325455769086761
56400,"030902060200",2017,"Treasure Coast Energy Center","St Lucie","FL","Well Water + Treated Effluent","Recirculating Tower","tower","gas","NGCC",1838986,1.01450302655084,0.831892481771685,1.19711357132999,1.42030423717117,0.935879041993145,2.39422714265997
56407,"030902020100",2017,"West County Energy Center","Palm Beach","FL","Village of Wellington, Wells","Recirculating Tower","tower","gas","NGCC",20515370,11.3281698837782,9.28909930469814,13.3672404628583,15.8594378372895,10.4502367177854,26.7344809257166
56456,"080202031207",2017,"Plum Point Energy Station","Mississippi","AR","Mississippi River","Recirculating Tower","tower","coal","ST",3520804,4.15838640966778,3.40987685592758,4.90689596340798,5.8217409735349,3.83611146291853,9.81379192681597
56467,"180500040804",2017,"Russell City Energy Center","Alameda","CA","City of Hayward","Recirculating Tower","tower","gas","NGCC",786665,0.482574385514744,0.39571099612209,0.569437774907397,0.675604139720641,0.445174870637351,1.13887554981479
56564,"111402010105",2017,"John W Turk Jr Power Plant","Hempstead","AR","Red River","Recirculating Tower","tower","coal","ST",4415575,4.54318780702217,3.72541400175818,5.36096161228616,6.36046292983104,4.19109075197795,10.7219232245723
56565,"111403040506",2017,"J Lamar Stall Unit","Caddo","LA","Cross Bayou","Recirculating Tower","tower","gas","NGCC",2885455,1.65005308981106,1.35304353364507,1.94706264597705,2.31007432573549,1.5221739753507,3.8941252919541
56611,"120602020805",2017,"Sandy Creek Energy Station","McLennan","TX","WMARSS","Recirculating Tower","tower","coal","ST",6331884,7.39822327796411,6.06654308793057,8.72990346799765,10.3575125891498,6.82486097392189,17.4598069359953
56616,"150200080104",2017,"Novo BioPower Plant","Navajo","AZ","Wells","Recirculating Tower","tower","biomass","ST",133709,0.386109339402556,0.316609658310096,0.455609020495016,0.540553075163578,0.356185865598858,0.911218040990031
56643,"070102060805",2017,"St Paul Cogeneration","Ramsey","MN","Wells","Recirculating Tower","tower","multi-fuel","ST",147533,0.075064936931438,0.0615532482837791,0.0885766255790968,0.105090911704013,0.0692474043192515,0.177153251158194
56671,"050200030309",2017,"Longview Power Plant","Monongalia","WV","Monongahela River","Recirculating Tower","tower","coal","ST",4702880,4.72490064494384,3.87441852885395,5.57538276103373,6.61486090292138,4.3587208449607,11.1507655220675
56706,"180400070505",2017,"Ampersand Chowchilla Biomass LLC","Madera","CA","Municipality","Recirculating Tower","tower","biomass","ST",70139,0.187406978179355,0.153673722107071,0.221140234251638,0.262369769451096,0.172882937370455,0.442280468503277
56707,"180400011605",2017,"El Nido Facility","Merced","CA","Wells","Recirculating Tower","tower","biomass","ST",75294,0.235143039973849,0.192817292778556,0.277468787169141,0.329200255963388,0.216919454375875,0.554937574338283
56786,"101600030103",2017,"Spiritwood Station","Stutsman","ND","Jamestown POTW","Recirculating Tower","tower","multi-fuel","ST",212494,0.0129085102386745,0.0105849783957131,0.015232042081636,0.0180719143341443,0.0119081006951773,0.0304640841632719
56798,"010802050702",2017,"Kleen Energy Systems Project","Middlesex","CT","Connecticut River","Recirculating Tower","tower","gas","NGCC",3984842,1.90438874512648,1.56159877100371,2.24717871924924,2.66614424317707,1.75679861737918,4.49435743849849
56806,"120402030106",2017,"Cedar Bayou 4","Chambers","TX","Cedar Bayou","Once-through saline","OS","gas","NGCC",2863332,0,0,0,128.734723830279,59.0622480734293,934.846306547994
56807,"020802031502",2017,"Bear Garden","Buckingham","VA","James River (ECTI)","Recirculating Tower","tower","gas","NGCC",3218560,1.23244263341144,1.01060295939738,1.45428230742549,1.72541968677601,1.13692832932205,2.90856461485099
56846,"020700110401",2017,"CPV St Charles Energy Center","Charles","MD","Mattawoman WWTP","Recirculating Tower","tower","gas","NGCC",3822224,1.80205965272029,1.47768891523064,2.12643039020994,2.52288351380841,1.66240002963447,4.25286078041989
56963,"020402020507",2017,"West Deptford Energy Station","Gloucester","NJ","Municipality","Recirculating Tower","tower","gas","NGCC",9372238,4.54147921543529,3.72401295665694,5.35894547421364,6.3580709016094,4.18951457623905,10.7178909484273
56998,"110200021202",2017,"Pueblo Airport Generating Station","Pueblo","CO","City of Pueblo","Recirculating Tower","tower","gas","NGCC",949554,0.703342732185888,0.576741040392429,0.829944423979348,0.984679825060244,0.648833670441482,1.6598888479587
57028,"170501220904",2017,"Langley Gulch Power Plant","Payette","ID","Snake River Plain Aquifer Well","Recirculating Tower","tower","gas","NGCC",1351431,0.636242585516452,0.52171892012349,0.750766250909413,0.890739619723032,0.586933785138926,1.50153250181883
57037,"031700010402",2017,"Ratcliffe","Kemper","MS","Municipality","Recirculating Tower","tower","gas","NGCC",3530194,2.13284430720864,1.74893233191108,2.51675628250619,2.98598203009209,1.96754887339997,5.03351256501238
57119,"070200121102",2017,"Koda Biomass Plant","Scott","MN","Well","Recirculating Tower","tower","biomass","ST",138304,0.000578435194982231,0.000474316859885429,0.000682553530079032,0.000809809272975123,0.000533606467371108,0.00136510706015806
57138,"030601060801",2017,"Savannah River Site Biomass Cogen","Aiken","SC","Savannah River","Recirculating Tower","tower","biomass","ST",95220,0.121024044826762,0.0992397167579445,0.142808372895579,0.169433662757466,0.111644681352688,0.285616745791157
57241,"031102060302",2017,"Gainesville Renewable Energy Center","Alachua","FL","Upper Floridian Aquifer Wells","Recirculating Tower","tower","biomass","ST",357356,0.536730196358321,0.440118761013823,0.633341631702819,0.75142227490165,0.495133606140551,1.26668326340564
57349,"020402070205",2017,"Garrison Energy Center LLC","Kent","DE","Municipality","Recirculating Tower","tower","gas","NGCC",1769193,0.845418317302778,0.693243020188278,0.997593614417278,1.18358564422389,0.779898397711813,1.99518722883456
57564,"180300120206",2017,"Algonquin Power Sanger LLC","Fresno","CA","Municipality","Recirculating Tower","tower","gas","NGCC",88624,0.0690024899513642,0.0565820417601186,0.0814229381426098,0.0966034859319099,0.0636547969801335,0.16284587628522
57703,"101900090109",2017,"Cheyenne Prairie Generating Station","Laramie","WY","City of Cheyenne WY","Recirculating Tower","tower","gas","NGCC",122186,0.0808533513349923,0.0662997480946937,0.095406954575291,0.113194691868989,0.0745872166065304,0.190813909150582
57794,"071200010204",2017,"St Joseph Energy Center","St Joseph","IN","Wells, Municipality","Recirculating Tower","tower","gas","NGCC",2354,0.0177403806324726,0.0145471121186275,0.0209336491463176,0.0248365328854616,0.0163655011334559,0.0418672982926352
57839,"020301050507",2017,"Woodbridge Energy Center","Middlesex","NJ","Gray Water","Recirculating Tower","tower","gas","NGCC",5045276,2.02638218694507,1.66163339329495,2.39113098059518,2.83693506172309,1.86933756745682,4.78226196119036
57898,"030902061002",2017,"Palm Beach Renewable Energy Facility 2","Palm Beach","FL","Wells","Recirculating Tower","tower","biomass","ST",513890,1.41644230861946,1.16148269306795,1.67140192417096,1.98301923206724,1.30666802970145,3.34280384834192
57909,"030701031401",2017,"Piedmont Green Power","Lamar","GA","City of Barnesville","Recirculating Tower","tower","biomass","ST",420536,0.605512242054255,0.496520038484489,0.714504445624021,0.847717138875957,0.55858504329505,1.42900889124804
57978,"180400121104",2017,"Lodi Energy Center","San Joaquin","CA","Groundwater","Recirculating Tower","tower","gas","NGCC",726511,0.397932940304599,0.326305011049771,0.469560869559427,0.557106116426439,0.367093137430993,0.939121739118854
58001,"120702040102",2017,"Panda Temple Power Station","Bell","TX","City of Temple","Recirculating Tower","tower","gas","NGCC",3238608,1.95244442715347,1.60100443026585,2.3038844240411,2.73342219801486,1.80112998404908,4.6077688480822
58005,"111401010101",2017,"Panda Sherman Power Station","Grayson","TX","Lake Texoma","Recirculating Tower","tower","gas","NGCC",2913348,1.62247258649008,1.33042752092186,1.91451765205829,2.27146162108611,1.4967309610371,3.82903530411659
58007,"180701060605",2017,"Brea Expansion Plant","Orange","CA","City Water","Recirculating Tower","tower","gas","NGCC",249472.36,0.25162269335986,0.206330608555085,0.296914778164634,0.352271770703803,0.232121934624471,0.593829556329269
58054,"010400010605",2017,"Burgess BioPower","Coos","NH","City of Berlin","Recirculating Tower","tower","biomass","ST",492727,0.731459723610833,0.599796973360883,0.863122473860782,1.02404361305517,0.674771595030993,1.72624494772156
58079,"020301040203",2017,"Newark Energy Center","Essex","NJ","Passaic Valley Sewer Commrs.","Recirculating Tower","tower","gas","NGCC",4210732,1.71557669462109,1.4067728895893,2.02438049965289,2.40180737246953,1.58261950078796,4.04876099930578
58124,"070700021803",2017,"Rothschild Biomass Cogen Facility","Marathon","WI","Wisconsin River","Recirculating Tower","tower","biomass","ST",107975,0,0,0,0,0,0
58205,"103001010301",2017,"Grand Ave Plant","Jackson","MO","Missouri River","Recirculating Tower","tower","gas","ST",35320,0,0,0,0,0,0
58215,"030202011705",2017,"Lee Combined Cycle Plant","Wayne","NC","Quaker Neck Lake","Recirculating pond","pond","gas","NGCC",7293048,5.09758183615225,3.97611383219875,6.21904984010574,5.09758183615225,3.97611383219875,6.21904984010574
58236,"070802080206",2017,"Marshalltown Generating Station","Marshall","IA","Municipality","Recirculating Tower","tower","gas","NGCC",1307628,0.659327057272564,0.540648186963502,0.778005927581625,0.923057880181589,0.60822921033394,1.55601185516325
58427,"040500040704",2017,"Lansing BWL REO Town Plant","Ingham","MI","Municipality","Recirculating Tower","tower","gas","NGCC",466780,0.00868456338208706,0.00712134197331139,0.0102477847908627,0.0121583887349219,0.00801150971997532,0.0204955695817255
58478,"080903020301",2017,"LEPA Unit No. 1","St Mary","LA","WWT Effluent","Recirculating Tower","tower","gas","NGCC",227690,0.199532163617725,0.163616374166534,0.235447953068915,0.279345029064814,0.184068420937351,0.47089590613783
58503,"170701010804",2017,"Carty Generating Station","Morrow","OR","Carty Reservoir","Recirculating Tower","tower","gas","NGCC",2394265,1.01356197997912,0.831120823582876,1.19600313637536,1.41898677197076,0.935010926530735,2.39200627275071
58557,"150701040707",2017,"Mesquite Generating Station Block 1","Maricopa","AZ","Wells","Recirculating Tower","tower","gas","NGCC",1984300,1.44145351409874,1.18199188156097,1.70091514663651,2.01803491973824,1.32974086675609,3.40183029327303
58560,"030101040404",2017,"Halifax County Biomass","Halifax","VA","HCSA Maple Avenue WWTP","Recirculating Tower","tower","biomass","ST",213722,0.359746480719709,0.294992114190161,0.424500847249257,0.503645073007593,0.331866128463932,0.849001694498514
58574,"140100030605",2017,"Eagle Valley Clean Energy LLC Biomass","Eagle","CO","Municipality","Recirculating Tower","tower","biomass","ST",90994,0.158829254196579,0.130239988441194,0.187418519951963,0.22236095587521,0.146519986996344,0.374837039903925
